4845,送货 当天 安装 给力 热水器 不错 保温 行 加热 速度
4846,不错 同事 买 物美价廉 满意
4847,满意 满意 满意 满意 满意
4848,质量 不错
4849,水温 稳定 价格 实惠 不错
4850,ao 产品 这款 速 加热 里 经济 一款 好用 净水器 热水器 ao 小贵 ao 品质 售后 问 不延保 说 ao 做工 选择
4852,听说 安装 便宜 买 管子 装 装 便宜
4853,京东 商城 商品 满意
4854,效果 不错 加热 效果 挺 安装 费用 偏高 本来 九牧 八字 阀 师傅 说 建议 换成 八字 阀 阀 48 两个 96 挺贵
4855,不错 一款 热水器 设置 温度 自动 加热 省 天天 惦记着 打开
4857,安装 外观 挺 漂亮
4858,老公 厂里 买 品牌
4859,热水器 不错 加热 真
4860,装修 备货 开箱 品牌 值得 信赖 安装 师傅 开箱 京东
4861,品牌 看吧 发票 发过来 安装 师傅 负责 赞
4863,产品 质量 安装费 贵
4865,真心 不错 牌子
4866,送货 明儿个 安装 不错 不错
4867,热水器 温度 降 很慢 热 水量 足 安装 师傅 认真负责
4868,客户 说 不错 购买
4869,好用 加热 服务 安装
4871,感觉 不错 发货单 子 产品编号 写错 完 售后 没事 产品 不错 工作人员 仔细 点 更好 n
4872,牌子 好用
4873,不错 值得 出手 物流 给力 师傅 文明礼貌
4874,安装 收 300 太贵
4875,拍 显示 发货 干 天后 售后 安装 事 订单 初始 提示 发货 状态 京东 折腾 售后 带货来 安装 师傅 服务态度 挺 说 自备 材料 要收 每米 元 安装费 不解 老爸 算 备料 安装费 比用 贵 一切都是 安装 师傅 其他人 说 史密斯 材料费 最少 贵 一倍 质量 不错 网上 拍 裸机 不带 混水 喷头 心理准备
4876,安装 提前 采购 同事 牌子 牌子 质量 保证
4878,安装 师傅 服务 一级 棒
4880,送货 韵 达 力 挺 史密斯
4881,上门 安装 价格 事先 一次性 讲清楚 费用 小贵 至少 告知 哪些项目 付钱 爽快 不像 科龙 空调 安装 垃圾
4882,东西 不错 正品 安装 师傅 服务态度 不错
4883,师傅 态度 服务
4884,送货 安装 很快
4885,品牌 信得过 效果
4886,一段时间 感觉 满意 加温 速度 两个 人用 一点
4887,安装 太贵 要收 230 元
4888,不错 安装 师傅 挺 耐心
4889,不错 安装 师傅 挺 耐心 水口 距离 太远 师傅 PPR 管做 斜
4890,不错 加热 很快 家人 喜欢 京东 送货 迅捷 下次 买
4891,第二次 购买 一如既往
4892,不错 挺 推荐
4894,装
4896,AO 史密斯 不错 AO 史密斯 不错
4897,不错 不错 不错
4898,牌子 好用 保温
4899,恒温 不错
4900,高品质 电热水器 第一 品牌 服务 正规 收些 材料费
4901,安装 收费 高 安装 收费 高 安装 收费 高
4902,挺 度数 挺 太棒了
4903,正式 物流 安装 挺快 详细 评价
4904,寄 老家 父母 安装 牌子 不错
4905,服务 超好 值得 赞 上门 安装 师傅 态度
4906,老婆 岳母 喜欢 东西 不错 值得 购买 好评
4907,牌子 不错 第一次
4908,跟着 品牌 买 没装 效果
4909,挺
4910,简单 大方 质量 不错 没用
4911,实用 节能 高效 水量
4912,东西 不错 厚实实 质量
4913,服务
4914,史密斯 自然 不用 解释 老妈 买 满意
4915,售后 安装 服务 贴心 热水器
4916,质量 放心
4917,安装 麻烦 地漏 安 想 办法 解决
4919,百年 专业 做 热水器 美国 品牌 质量 毋庸置疑 选择 一款 适合 生活 机型 送货 安装 专业 人员 负责 特别 厂家 安装 人员 信赖感 超赞
4920,安装 花 200 没用 好不好
4921,装修 囤货 中 安装 第二台 牌子 给力
4922,史密斯 热水器 装修 囤货 中 安装 第二台
4923,信赖 品牌 装修 货已 收到 送 浴巾
4925,品牌 值得 信赖 我家
4926,评价
4927,好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好
4928,保温 效果
4929,值 一家 三口 够用
4930,安装 师傅 不错 专业 一级 能耗
4931,不错 网购 满意
4932,收费 规范 上门服务 态度 超好 史密斯
4933,外观 安装 到位 安装 仅花 一百多块 钱
4934,加热 保温 满意
4935,123456789
4936,电热水器 赶上 低价 购买 安装
4937,家里 实用
4939,听 朋友 力荐 史密斯 品牌 热水器 买来 不错
4940,物流 给力 东西 不错
4941,经济 实惠 物美价廉 活动 买
4942,功能 齐全 适合
4943,安装 师傅 ppr 说 热水器 花 114 元 配件 费 好贵 第二天 客服 回访 说 配件 费好 贵 客服 说 公司 一点 不好
4944,不愧为 史密斯 加热 真 整胆速 热 功能 真 惊人 家里 洗澡 人多 40L 足以
4945,安装 品牌 先给 好评
4946,物流
4948,送货 服务
4949,618 买 1658 元 刚刚 装
4950,送货 安装 师傅 服务
4951,热水器 送到 安装 新 家用 特价 时先 屯货
4952,老板 套装 买 赚
4953,史密斯 热水器 冲着 品牌 买 新房 装修 暂时 安装
4954,上门 安装 态度 售后
4955,说 说 感受 618 买 1800 机器 安装 服务 周全 师傅 态度 耐心 装起 加热 很快 不错 唯一 一点 网站 所说 免费 安装 免费 安装 安装 花 材料费 材料费 几十 安装 师傅 预计 400 希望 安装 材料费 客服 顾客 说 顾客 愉快 感觉
4956,热水器 不错 安装 人员 服务 耐心 解决 管道 史密斯 满意 物流 不尽人意 合肥 秀怡 物流 打电话 问 晚送 忙 理解 同意 理解 货忘 害 帮忙 收货 建议 换个 物流 影响 史密斯 京东 声誉
4957,安装 料费 共计 408 有角阀 插座 防水 盒 东东 用料 足 售后服务 到位 专业培训
4958,妹子 喜欢 不用 说 懂得
4959,美国 品牌 值得 信赖 活动 期间 降价 200 合算
4961,安装 追加 评价
4962,送到 没安
4963,安装 师傅 满意 上次 樱花 好太多
4965,品牌 挺 推荐 购买
4966,东西 值得 购买
4967,不错 不错 速度 超级 闪电
4969,产品 服务 安装
4970,性价比 高 卖场 便宜 品牌 力量 n 安装 师傅 负责 配件 价格 透明 配件 价格 小贵 配件 质量 确实 杠杠 n 感谢 店家 感谢 店家 感谢 安装 师傅
4971,样子 不错
4972,不错呀 热水器 容量 足够 一家人 保温 效果 不错 放在 家 正合适
4973,史密斯 质量 不错 家里 牌子 七八年 送人 选 牌子
4974,外观 漂亮 满意 保温 效果 不错
4975,洗澡 舒适 半胆 加热 不错
4976,质量 不错
4977,买回来 安装 忙
4978,安装 未 希望 好用
4979,商品 不错 物有所值
4980,太 实惠 实体店 便宜 信任 京东
4982,一段时间 评价 安装 服务
4983,帮 舅妈 买 不错
4984,不错 牌子 质量
4986,送货 很快 预约 安装 第二天 安装 师傅 服务 材料费 接收 功能 评价
4987,史密斯 热水器 售后服务 不错 n
4988,史密斯 品牌 值得 信赖 身边 家人 朋友
4989,保温 效果 加热 安装 速度 很快 品牌 值得 信赖
4990,AO 史密斯 身边 认可 专业 力量
4991,品牌 值得 信赖 买过 服务 质量 送给 丈母娘
4992,不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错 不错
4993,京东 物流 送货到 楼上 服务 真得 到位 热水器 未 安装 朋友 介绍 品牌 不会错
4994,第一次 京东 买 电 听人 说 送货 慢 预约 安装 慢 晚上 下单 第二天 中午 送到 物流 提前 11 点 路上 耽搁 12 点 理解 安装 师傅 第二天 装上 安装 材料费 贵 新家 牌子 客服 主动 打电话 总体 比较满意 n n
4995,送货 很快 答应 送 毛巾 无送
4997,送货 超快 京东 快递 安装 感受 补录 不错 家里 O 15 年 好好
4998,安装 包装
4999,家里 史密斯 热水器 信赖 他家 牌子 希望 放在 办公室 洗手间 中 50 升 够用
5000,加热 速热 小王子 节能 省 电 环保 购 第三台
5001,同事 推荐 买 未 安装 包装 给力
5003,不错 追评
5004,团 购买 感觉 不错 进一步 做 评价
5006,帮 朋友 买
5007,上午 送货 下午 安装 安装 师傅 细 安装 材料费 贵
5008,上午 送货 下午 安装 安装 师傅 细 安装 材料 贵
5010,热水 保温 60 度 水 五十 材料费 太贵 收 351 元 点 东西 希望 物价部门 管管 京东 快递 值得 一赞 每次 大件 上楼 送 家里
5011,史密斯 热水器 质量 值得称赞 速热 很快 外观 使用寿命 长
5012,不错 安装 师傅 用心 希望 后期 一切顺利
5013,父母 家用 几年 新装修 选 几次 n 十天 降价
5014,不错 师傅 热情周到 上门 速度
5015,我家 老头子 说 不错 性价比 挺 高
5017,师傅 热情 费用 说 清晰
5018,挺 不错 不错 送货 师傅 安装 师傅 不错 噢
5020,京东 送货 速度 给力 赞 第一次 史密斯 热水器 安装 外观 做工 不错
5021,牌子 买
5022,一流 质量 一流 服务 造就 一流 企业 一流 人才 热水器 很漂亮 水热 很快 安装 师傅 服务质量 态度 很棒
5023,第一天 下午 点 购买 第二天 中午 送到 小时 安装 人员 小时 安装 加热 速度 操作 便捷 稳定 不错 热水器
5024,品牌 质量 上门 安装 省心 省力 满意
5026,安装 服务 不错 两天 感觉良好 配件 收费 偏贵
5027,满意 名牌 质量
5028,不错
5029,安装 不错 二天 感觉良好
5030,做工 级别 不贵 国产 品牌 估计 价位
5032,安装 物流
5033,不错 加热 很快 n 款式 好看
5034,送货 不错 很大 气 热水器 安装 外观 简单 大气 不错 一款 家电 装修 中 未能 连接 电源 没试 水
5035,安装 附件 收费 高 建议 自备 材料
5036,热水器 安装 外观 简单 大气 不错 一款 家电 装修 中 未能 连接 电源 没试 水
5037,东西 不错 安装 服务 交代 买个 热水器 2000 不到 搞个 安装 配件 再花 差 500 块 配件 选择 一种 品牌
5038,送货 速度 挺快 开封 品牌 值得 信赖 安装 追评
5039,正合适 加热 挺快 不错
5040,非 自用 不错
5042,开封 品牌 值得 信赖 安装 追评
5043,实体店 便宜 100 块 不错
5044,东西 不错 送货 速度 很快
5045,喜欢 机械 版 品牌 值得 信赖
5047,安装 师傅 水平 不错 安装 支架 块 管线 块 加热 速度 开全 胆速 热 分钟 水温 升 昨天下午 30 水温 64 关闭 加热 早上 30 水温 46 保温 效果 一般般 本来 打算 买 西门子 网上 评价 不高 史密斯 低端 产品 出水 率 70% 太 理想 同价位 西门子 差 好多
5048,总体 不错 安装 上门 专业
5050,买 台 AO 史密斯 品牌 帮 亲人 订 几台 质量 说
5051,装上去 说好 嗮 送 京 卷
5052,外观 漂亮 功能齐全 满意
5053,说好 100 京卷 热水器 终于 装上 朋友 说 好看
5054,加热器 加热 安装 师傅 态度
5055,AO 东西 加热 出水
5056,发货 安装 贵
5057,不错 便宜 质量
5058,加热 安装
5059,我家 AO 热水器 多年 品牌
5060,先 安装
5062,不错 品牌 经济 实惠
5063,安装费 太贵 150 元 说 管子 10 元 米 多钱 太吭
5064,第三次 购买 AO 史密斯 O Smith 电热水器 好使 加热 使用方便 质量 不错 放心
5065,AO 史密斯 O Smith 电热水器 好使 加热 使用方便 质量 不错 放心
5066,京东 物流 确实 没话说 没用 东西
5067,送货 安装 同事 推荐 史密斯 不错
5068,安装 期待 中
5069,房子 装修 完 未 只能 说 售后服务 不错
5070,商场 便宜 值
5071,售后服务 不错 预约 安装 师傅 准时 上门 安装 一下子 买 两台 外墙 空心砖 师傅 铁架子 固定 多出 两套 铁架子 钱 师傅 提前 明说 价格 安装 还给 收走 安装 垃圾 服务 不错
5073,信任 史密斯 安装 师傅 售后服务 不错 降价 太快 东西 真心 不错
5074,妈妈 喜欢 价格 不错
5076,不送 莲蓬 上满 安装 配件 买 买 配件 商场 买
5077,史密斯 质量 没得说 价格 高 东西 家买 第三个 京东 送货 很快 六楼 电梯 师傅 搬上来 到货 家门口 安装费 稍贵 统一 收费 搞 四百块
5078,品牌
5079,不错 安装 师傅 不错 谢谢 赠送 浴巾 京豆 没收
5080,史密斯 质量 没得说 价格 高 东西 家买 第三个 京东 送货 很快 六楼 电梯 师傅 搬上来 到货 家门口 安装费 稍贵 统一 收费 搞 四百块 活接 东西 二十多元 钱 能少用 少用
5081,送货 安装 完再 评价
5083,师傅 上门 安装 收费 高 自备 角阀 花 350 建议 自购 支架 热水器 加热 希望 经受考验
5085,热水器 不错 安装 费用 高 300
5086,品牌 力量 同事 家 同学 家 O 史密斯 我家 安装 追加 评论
5087,装修 几次 房子 aosmith 热水器 高效 节能 可靠
5089,安装工人 客气 专业 服务 周到 安装 美观 同事 家 同学 家 AO 史密斯 品牌 力量 评价
5090,尝试 功率 很快 热 水温 恒定 品牌 一款 性价比 热水器
5091,价格 物有所值 值得 购买 京东 信誉 值得 赞赏
5092,机器 感觉 不错 实体店 便宜 材料费 太贵 几样 东西 240 块钱
5093,十年 前 史密斯 热水器 更新 新型 号 改进 功能 师傅 安装 细心 耐心 讲解 注意事项 清理 现场 谢谢
5094,送货 很快 安装 师傅 服务 安装 需 材料 小贵 京东 不给力 电子 发票 天后 差点 耽误 安装
5095,加热 速度 水温 恒定 性价比 实用 一款 热水器
5096,好用 一款 热水器 水温 持久 均匀 洗澡 舒服
5097,史密斯 服务 肯定 不错 安装 人员 负责人 说明书 写 注意事项 热水器 看着 精致 史密斯 低端 产品 大牌 风范 不错
5098,一款 大众 评价 高 产品 身边 朋友 说 超级 很多年 不用 修 水温 稳定 忽冷忽热
5099,热水器 不错 安装 小贵
5100,好用 实惠 下次 还好 选择 史密斯
5101,外观 漂亮 质量 保障 送货 安装 很快 值得 购买 产品 品牌 信赖
5102,特别 合适 加热 细长 喜欢
5103,没用 推荐 周日 安装
5105,放心 价钱 不算 便宜 配件 偏贵
5106,安装 史密斯 品质
5107,一分钱 一分货 放心
5108,送货 说 支持 拆封 验货 说 到时候 安装 人员 写 包装 完好 发票 收到
5109,品牌 便宜 惊喜
5111,热水器 挺 安装 师傅 走 管路 美观 上差
5112,品牌 京东 超棒 服务 首选
5113,品牌 值得 信赖 安装 师傅 超级 负责
5114,安装 师傅 服务 满意
5115,电热水器 选择
5116,质量 配件 收费 便宜 安装 配件 370 小贵
5118,不错
5119,史密斯 值得 信赖 好评
5121,收费 不见得 便宜 安装 员 采购 保修
5124,产品 送货 师傅 太笨 找 家 找 小时
5125,特价 买 不错 机械 版 看着 结实 大牌
5126,品牌 说
5127,看着 不错 质量 家里 老人 满意
5128,质量 安装 规范 不错
5129,热水器 京东 物流
5130,你好 拍 袜子 五一 放假 收不到 寄 内蒙古 巴彦淖尔 市 临河区 胜利 路 五星 花园 A5 栋 502 室 电话 谢谢
5131,不错 洗 人后 不行
5132,喜欢 品牌 安装
5133,喜欢 牌子 老公 不让 买 太贵 经济 热水 效果
5134,喜欢 很久 商场 便宜
5135,不错 正好 赶上 促销 优惠 牌子 热水器 值得 信任
5136,东西 不错 店里 便宜 正好 赶上 优惠 划算 n
5138,货物 安装 费用 昂贵 n 买到 热水器 提供 紧固件 相关 转接头 安装工人 上门 提供 一张 明码标价 塑封 上边 详细 列出 用品 价格 安装 总 安装 费用 高达 700 余元 n 件 商品 介绍 中 缺少 相关 提示 备品备件 价格 昂贵 应 变相 欺骗 购物 满意
5140,安装 试用 加热 速度 超快 水量 很大 不愧为 品牌
5142,价 详情 分享 n nzhang201808 n 金牌 会员 北京 n2014 04 27 14 58 n 标 　 　 签 加热 速度 热水器 上门 安装 服务 不错 实用 n 心 　 　 买 买 两台 史密斯 电热水器 质量 外观 水 加热 售后服务 不错 史密斯 电热水器 信得过 产品 n 颜 　 　 色 300J 版 　 　 50 升 购买 日期 2014 04 17 n
5143,暂时 发现 安装 只用 两条 软管 PPR 说 只能 啇 家 安装 保 俢 真的 无语 质量 过关 保 俢 保 俢 不用 钱
5144,东西 不错 性价比 高 推荐
5145,上门 安装 时 收费 二价 220 元 说
5146,安装 拆箱 不知 质量 送货 师傅 安装 评价
5147,不错 史密斯 热水器 装修 师傅 不错 收取 支架 费 墙 原因 费用 加热 很快
5148,安装 水温 电源 闸 关掉 开 总算 效果 用过 评价 安装 速度 挺快
5149,京东 商城 买 电器 实惠 质量
5150,家里 安装 第二架 AO 热水器
5151,买回来 安装 降价 200 元 亏
5153,发货 速度 颜色 好看 不错
5155,大小 合适 使用方便 史密斯
5156,包装 里 安装 卡 师傅 说了半天 400 协调 装 师傅 手艺 不错 费用 460 东西 算
5157,价格 实在
5158,好用 大小 合适 史密斯
5159,很值 购物 售后 到位
5160,款 热水器 好用 赶上 活动 时买 价格 合适 品牌 热水器 值得 信赖
5161,喜欢
5162,选 史密斯 真心 没错 热水器 外观 好看 出水 率高 安装 师傅 真心 细心 负责 怒 32 个赞
5164,25 号 送货 26 安装 安装 师傅 一早 发短信 通知 入住 家里 安装 师傅 耐心 门口 久 开箱 情况 安装 师傅 仔细 测量 尺寸 设计 安装 确认 墙 安装 过程 一切顺利 师傅 耐心 解释 注意事项 师傅 点赞 超级 专业 只能 说 选择 史密斯 热水器 选 太 不多 讲 安装 图为证
5165,满意 安装 师傅 满意 热水器 满意 送货 物流 素质 很差 约 时间 拖 小时 喝 酒 酒气 很大 热水器 放到 楼下 走 投诉 浴巾 弄脏了 售后 发 一条 没理由 好评
5166,赠品 很厚 东西 安装 打开 不错 品牌
5167,装修 选择 史密斯 肯定 选择 一点 做 活动 抢先 下单 存货
5168,不错 产品 赞
5169,不错 牌子
5171,安装
5172,热水器 不错 安装 师傅 还行 京东 服务 不行 本来 说好 星期天 早上 到货 拖 晚上 点才 送来 快递 电话 不通 转接 只能 星期一 请假 师傅 来装
5173,上门 安装 一肚子火 预约 时 说 连接 管是 非标 产品 说 PPR 配 挂钩 另配 支架 反正 收钱 恶意 搭配 销售 嫌疑
5174,看着 不错 样子 刚装 没用 先 评价
5177,挺 价格 实惠 AO 史密斯 价钱 合适 关键 部件 听 师傅 说 安装 250 搞定 有个 架子
5178,家人 品牌 真心 赞 安装 师傅 专业
5179,安装 花 就近 二百 材料 费用 高
5180,好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好
5181,东西 不错 品牌 性价比 高
5182,京东 做 活动 时 秒 喜欢 感觉 超值
5183,上门 安装 师傅 服务态度 安装费 贵 点 买 混 水阀 莲蓬头 装 250 热水器 不错 出水 牌子 异味
5184,安装 售后 京东 来回 踢皮球 京东 客服 说 情况 天 消息 不了了之 服务 作死 节奏
5185,电热水器 里 品牌 品质 保证 送货 速度 态度
5187,质量 品质 售后服务 一分钱一 分 品质
5188,想 购买 牌子 热水器 正好 公婆 装修 完 毫不犹豫 下单 购买 真的 安装 师傅 特别 干活 贴心
5189,品牌 信任
5190,物流 超给力 安装 品牌 质量保证 这是 第二次 购买
5191,买 第四 台 史密斯 热水器 信任 牌子
5192,2001 年 始终 信任 品牌 京东 价格 物流 很棒 机器 四月 新 出厂
5194,品牌 值得 信赖 送 浴巾
5195,史密斯 牌子 真心 不错 家里 两台 第三台 省 点 技术 过得硬 家里 人口 冲凉 用水 习惯 固定 史密斯 自创 趋势 省 点 恒温 技术 确实 省 点 智能 分配 用水 高峰 低峰 记错 技术 全名 留意 一家 口 长期 开着 春夏秋冬 平均 元 电费 不到
5196,到手 热水器 真心 好用 n2 史密斯 省点 技术 好好 n3 京东 价格 物流 放心
5197,不错 不错 加热 很快 关键 操作 简单
5198,一段时间 评价 真心 不错 老人 买 操作 简单 性价比 高 建议 购买
5199,第二个 三口 家 建议 50 升就够 加热 很快 洗完 接 晒 单求 返券
5201,东西 DIY 省钱 效果 满意 购物 谢谢
5203,爸妈 买 下单 到货 拉 回乡 动手 装 花钱买 100 元 混 水阀 一根 米 日丰 热水 ppr25 元 几个 弯头 三通 材料费 几十元 出水量 很大 两个 人用 三口 不想 花 时间 建议 60L
5205,价格比 实体 价格便宜 安装
5206,热水器 不错 安装 服务
5207,安装
5209,热水器 不错 安装 周到
5210,习惯性 好评 正品 推荐 买 追加 评论
5211,公司 买 安装
5212,昨天 收到 货 单立 减 200 京东 搞 损了 n n 下次 活动 先 提前 知会 消费者 损失 大洋 n n 保价 协议 无耻 秒杀 限时 活动 购买
5213,京东 无耻 商家 投诉无门
5214,一如既往 优秀 塑料管 安装 技术 看着 初级 不锈钢 开关 管件
5215,全家 AO 史密斯 热水器 爸妈 姐姐 爸妈 10 年 坏 果断 买 这台 热水器 早晨 订单 下午 送到 隔 安装 超快 赞 送货 安装 师傅 安装 免费 材料费 50 元 字
5216,买 两个 史密斯 热水器 在家 时 父亲 在家 看着 安装 两个 收 650 材料费 n2 家里 装修 工长 说 史密斯 材料 65 市场 买 20 多块 n3 史密斯 贵 安装 时 材料费 收钱 黑 n4 史密斯 海尔 网站 公示 材料 价格 n5 奉劝 买 史密斯 朋友 买 国产品牌 n6 史密斯 傲慢 收 高昂 价格 材料费 不用 材料 维修 n7 材料费 违反 消费者 保护 条例 霸王 条款 n8 史密斯 恶行 明年 315 n9 史密斯 海尔 之间 犹豫 买 正 看中 品牌 收费 太黑 买 n10 史密斯 公司 收 顾客 高昂 材料费 心安理得 睡 觉 n11 我会 购物 经历 告诉 身边 影响 绝不会 买 史密斯 产品 n12 史密斯 公司 顾客 安装 材料费 乱收费 花着 顾客 钱 病
5217,电热水器 里 品牌 品质 保证 价格比 品牌 贵 安心 专利 金圭 内胆 搪瓷 内胆 强多 装修 没到 装 电热水器 机器 拆封 我家 AO 史密斯 希望 50 年
5218,品牌 保证 服务态度 送货 速度 安装 师傅 耐心 周到 后期 还会 专业 回访 电话 消费者 放心 一分钱 一分货
5219,安装 师傅 负责 详细 讲解 费用 感觉 贵 服务 果断 牌子 热水器 牌子 保证
5220,噪音 东西 不错
5222,网上 选 热水器 货来 担心 装 合适 发货 速度 特别 货到 担心 消除 热水器 确实 预约 第二天 安装 神速 安装 师傅 态度 热水器 装得 合适 换上 新 热水器 比老 热水器 效果 支持 史密斯
5223,东西 安装工人
5224,力 慢慢 感觉
5225,返 电子 卷
5226,这是 买来 第三台 AO 史密斯 牌子 可靠 第一台 年 故障
5227,买 第三个 史密斯 热水器 第一个 服役 10 年 第一次 买 阁楼 隐藏 安装 大热天 里 师傅 怨言 举着 热水器 爬 梯子 装得 妥妥 买 第三个 旧 阿里斯顿 热水器 坏 更新 果断 选 史密斯 安装 改造 水管 尽量少 破坏 墙体 师傅 做 精心 安装 设计 热水器 严丝合缝 固定 墙角 水路 改得 横 平竖直 打孔 落下 一点儿 灰 临走 检查 一遍 电路 告知 须知 购物 体验 史密斯 安装 服务 更能 体现 品牌 优势
5228,好用 洗澡 久 热水 热 实用
5229,储水量 热 外形 美观
5230,热水 机 性价比 高 特别 看中 史密斯 安全性 浴室 里
5231,买 史密斯 热水器 梦想 总 感觉 看着 史密斯 广告 长大 穿着 雨衣 推 自行车
5232,喜欢 东西 值得 买
5233,一段时间 热水器 满意
5235,东西 不错 安装 贵
5236,送货 不错 安装 上门 约 装上 看吧
5237,热水器 50 升 大小 正合适 赶上 价格 优惠 装 感觉 京东 购物 省钱 放心 购物 首选 京东 希望 诚心 永远
5238,产品 不错 价格 便宜 外包 安装 免 人工费 但要 收较 高 材料费 墙面 两个 膨胀螺栓 两根 不到 20cm 长 ppr 连接 四个 ppr 弯头 收费 一百九十 元
5240,加热 速度 调节 菜单 显示 清晰 整体 感觉 不错
5241,京东 买 电器 放心 提前 预约 安装 顺利 安装 师傅 收费 200 明细 正规
5242,品牌 信得过 外观 漂亮
5243,牌子 不错 不错
5247,物流 力 安装 满意 品牌 东西 体验 中
5248,东西 不错 送货 特别 说 安装 师傅 流程 到位 赞 细心 态度 超好 干 仔细 n
5249,热水器 不错 款式 高大 60 升 够用 值得一提的是 史密斯 安装 员 李师傅 特别 责任心 工作 特别 认真负责
5250,东西 安装 看着 不错
5251,热水器 才刚 坏 赶上 秒杀 活动 1858 送货 安装 希望 JD 搞些 惠民 活动
5252,加热 很快 加热 时 噪声 很小 好多
5253,不错 加热 很快
5254,不错 加热 速度
5255,发货 速度 很快 夜 不错
5256,上门来 装 不错
5257,不错 安装 材料费 260
5258,安装 师傅 台服 挺 客服 态度 不怎么样 安装 师傅 好评
5260,款式 不错 安装 师傅 专业 买 角阀 安装费 只用 78 块
5261,值得 信赖 放心 购买
5262,安装 安装 评价 价格合理 看着 品牌
5263,用后 评价 不用 真 叫好 信赖 史密斯 信赖 京东
5264,性价比 高 值得 购买
5265,东西 挺 安装 免费 材料 80
5267,功率 那档 加热 慢 点 出水 蛮快
5269,品牌 值得 信赖 一级 节能 环保 快速 加热 50 升一人 足够
5270,不错 热水器 安装 师傅 服务 到位 值得 购买 产品
5271,家人 满意 超 实惠
5273,东西 不错 送给 朋友 喜欢
5274,送货 安装 不错 师傅 服务态度 没用 师傅 安装 材料 预算 价格 清单
5275,预约 安装
5276,品牌 给力 做工 精细 热水 稳定
5277,活动 时买 便宜 不错
5278,热 水量 足 操作 简单
5280,第四 台 热水器 放心 品牌
5283,品牌 放心使用
5284,品牌
5285,安装 体验 再评
5286,信赖 品牌 使用方便 加热
5287,送货 神速 安装 师付 介绍 到位 品牌 口碑 不用说 国际 一流 品牌 放心
5288,下次 还会 光顾
5290,行 上门 安装 收费 东西 不错 买 好些
5291,送货
5293,正式 感觉
5294,不错 上门 安装 点火
5295,安装 装修
5296,品牌 不用说 指定 牌子 京东 购买
5297,东西 没得说 上门 安装 很快 安装 材料 实在 小贵
5299,品牌 质量 送货
5300,不错 服务 送货 师傅 挺
5301,热水器 安装 师傅 服务态度 送货 不错 购物 体验
5302,安装
5303,挺 不错 史密斯 品牌 值得 信赖
5304,帮 同事 买 说 价位 西门子 牌子
5305,不错 值得 信赖 品牌 还会 关注
5306,帮 朋友 买 品牌 值得 信赖
5307,安装 师傅 热情 一共 花 97 元 安装费
5308,第一次 买 史密斯 看中 品牌 质量 保证 外观 不错 质量 时间 验证
5309,品牌 安装 师傅 专业
5310,经济实用 满意 售货
5311,第二天 送货 第三天 安装 史密斯 质量
5313,安装 满意 感觉良好
5314,送货 速度 服务到位
5315,史密斯 品牌 值得 信赖
5317,满意 约定 时间 送 货 n
5318,送货 服务态度 安装 安好 不错
5319,家里 不错
5320,京东 史密斯 还会 买
5322,物流 包装 囤货 未 用后 好评
5323,品牌 质量 肯定 保证 带速 热 功能
5324,安装 很快 安装 很快
5325,质量 服务 不错 开 发票 很赞
5326,安装 店里 划算
5327,AO 史密斯 国际 品牌 带速 热 功能 使用方便
5329,50L 洗澡 镇区 安装 加收 货 公里 元 安装费 280 元
5330,满意 漂亮 实惠 效果 不错
5332,京东 双 11 力 n
5333,史密斯 热水器 新房子 买 不错
5334,东西 安装 服务 人员
5335,小贵
5336,史密斯 质量 暂时 信得过
5337,尺寸 太 退回去 办理 n
5338,京东 服务 超好 发货 热水器 赞
5339,安装 送货 师傅 不错
5340,不错 价格便宜 促销 时买
5341,热水器 选择 史密斯 买 万家乐 不好 烧水 慢 两个 人用 史密斯 够 两三个 人用 满意
5342,史密斯 品牌 力 安装 师傅 专业 材料费 一共 花 80 愉快 非托
5344,东西 不错 好多 天才 评价 安装 师傅 耐心 冬天 再也 热水
5345,史密斯 多年 品牌 试用 好多 天才 评价 温度 稳定 水压 值得 表扬 京东 客服 耐心 冬天 再也 不用 担心 热水
5347,不错 价格 厚道 质量 放心
5348,宝贝 不错 安装 装修 安装 活动 购买 送货 师傅 服务态度 不错
5349,质量 不错
5350,品牌 可信赖
5351,60 升 一家 够用 品牌 保证 好用
5352,拆箱 品牌 信任
5353,真心 不错 安装 专业
5354,包装 安装 开箱 各个方面 满意 n
5355,满意 送货 安装
5356,挺好用 安装 收费
5357,新家 屯货 打开
5358,外表 挺 漂亮 使用方便
5359,售货 安装 还行 安装 感觉 不错 听 安装 师傅 说 旧款 舒服
5360,送货上门 很快 态度 赞 热水器 安装
5361,京东 服务 特别 好多 家电 京东 购买 选择 京东 错
5362,品牌 质量 功能 没得说 好评
5363,装修 囤货 中 包装 完好 期待 安装
5364,品牌 值得 信赖 京东 物流 免费 上楼 史密斯 售后 预约 安装 服务 正规 有角阀 管子 弯头 材料 花 元
5365,不错 款式
5366,牌子 质量 可靠 价格 适中
5367,信赖 品牌 装好 追加 评价 咯
5369,东西 很赞 可惜 买 买 50 升
5371,好好 好好
